datetime,open,high,low,close,volume
2026-07-08 15:00:00,1.14074,1.14119,1.13913,1.13953,0
2026-07-08 16:00:00,1.13953,1.14148,1.13949,1.14143,0
2026-07-08 17:00:00,1.14143,1.14271,1.14143,1.14191,0
2026-07-08 18:00:00,1.1419,1.1429,1.14164,1.14254,0
2026-07-08 19:00:00,1.14254,1.14304,1.14228,1.14278,0
2026-07-08 20:00:00,1.14276,1.14279,1.14153,1.14171,0
2026-07-08 21:00:00,1.14169,1.14225,1.14162,1.14181,0
2026-07-08 22:00:00,1.14181,1.14193,1.14162,1.14191,0
2026-07-08 23:00:00,1.14191,1.14224,1.14173,1.14214,0
2026-07-09 00:00:00,1.14215,1.14303,1.14212,1.14257,0
2026-07-09 01:00:00,1.14257,1.14273,1.14201,1.14258,0
2026-07-09 02:00:00,1.14258,1.14284,1.14232,1.14244,0
2026-07-09 03:00:00,1.14244,1.14304,1.1423,1.14269,0
2026-07-09 04:00:00,1.14269,1.14274,1.14233,1.14269,0
2026-07-09 05:00:00,1.14268,1.14337,1.14265,1.14308,0
2026-07-09 06:00:00,1.14308,1.14494,1.14308,1.1442,0
2026-07-09 07:00:00,1.1442,1.14422,1.14326,1.14359,0
2026-07-09 08:00:00,1.14357,1.14382,1.14256,1.14267,0
2026-07-09 09:00:00,1.14267,1.14316,1.1424,1.14308,0
2026-07-09 10:00:00,1.14309,1.14316,1.14212,1.14235,0
2026-07-09 11:00:00,1.14234,1.14299,1.14222,1.14296,0
2026-07-09 12:00:00,1.14296,1.14359,1.14228,1.14251,0
2026-07-09 13:00:00,1.1425,1.14393,1.1424,1.14393,0
2026-07-09 14:00:00,1.14393,1.1446,1.14314,1.14331,0
2026-07-09 15:00:00,1.1433,1.14406,1.14293,1.14391,0
2026-07-09 16:00:00,1.14389,1.14413,1.14352,1.1437,0
2026-07-09 17:00:00,1.14369,1.14407,1.14344,1.14378,0
2026-07-09 18:00:00,1.14377,1.14381,1.14315,1.14336,0
2026-07-09 19:00:00,1.14336,1.14344,1.14256,1.14277,0
2026-07-09 20:00:00,1.14277,1.14304,1.14275,1.143,0
2026-07-09 21:00:00,1.143,1.14341,1.143,1.14306,0
2026-07-09 22:00:00,1.14305,1.14337,1.14295,1.14335,0
2026-07-09 23:00:00,1.14335,1.1434,1.14315,1.14331,0
2026-07-10 00:00:00,1.14332,1.14421,1.14305,1.14403,0
2026-07-10 01:00:00,1.14403,1.14499,1.14381,1.14474,0
2026-07-10 02:00:00,1.14473,1.14607,1.14471,1.14583,0
2026-07-10 03:00:00,1.14583,1.14594,1.14474,1.14495,0
2026-07-10 04:00:00,1.14495,1.14495,1.14397,1.14429,0
2026-07-10 05:00:00,1.14429,1.14446,1.14358,1.14398,0
2026-07-10 06:00:00,1.14399,1.14475,1.14391,1.14422,0
2026-07-10 07:00:00,1.14422,1.14425,1.14365,1.14373,0
2026-07-10 08:00:00,1.14373,1.14423,1.14305,1.14305,0
2026-07-10 09:00:00,1.14306,1.14343,1.14267,1.14272,0
2026-07-10 10:00:00,1.14272,1.14354,1.14268,1.14333,0
2026-07-10 11:00:00,1.14334,1.14352,1.14266,1.1431,0
2026-07-10 12:00:00,1.1431,1.14417,1.14233,1.14294,0
2026-07-10 13:00:00,1.14292,1.14293,1.14196,1.14208,0
2026-07-10 14:00:00,1.14208,1.14282,1.14127,1.14225,0
2026-07-10 15:00:00,1.14225,1.1439,1.14215,1.14377,0
2026-07-10 16:00:00,1.14377,1.14413,1.14296,1.14297,0
2026-07-10 17:00:00,1.14297,1.14312,1.14167,1.14179,0
2026-07-10 18:00:00,1.14178,1.14182,1.14119,1.14165,0
2026-07-10 19:00:00,1.14165,1.14169,1.1414,1.1416,0
2026-07-10 20:00:00,1.14159,1.14183,1.14115,1.14145,0
2026-07-13 00:00:00,1.14043,1.14053,1.13949,1.13955,0
2026-07-13 01:00:00,1.13956,1.13975,1.13848,1.13974,0
2026-07-13 02:00:00,1.13974,1.13998,1.13935,1.13944,0
2026-07-13 03:00:00,1.13944,1.1399,1.13908,1.1399,0
2026-07-13 04:00:00,1.1399,1.14051,1.13971,1.14041,0
2026-07-13 05:00:00,1.14039,1.14092,1.1397,1.13987,0
2026-07-13 06:00:00,1.13987,1.14075,1.13958,1.14012,0
2026-07-13 07:00:00,1.1401,1.14262,1.1401,1.14247,0
2026-07-13 08:00:00,1.14247,1.14459,1.14243,1.1436,0
2026-07-13 09:00:00,1.1436,1.14373,1.14274,1.14315,0
2026-07-13 10:00:00,1.14315,1.14355,1.14262,1.14355,0
2026-07-13 11:00:00,1.14356,1.14372,1.14253,1.14276,0
2026-07-13 12:00:00,1.14276,1.14309,1.14206,1.14309,0
2026-07-13 13:00:00,1.14309,1.14331,1.14145,1.14146,0
2026-07-13 14:00:00,1.14146,1.14161,1.13986,1.14057,0
2026-07-13 15:00:00,1.14062,1.14064,1.13965,1.14015,0
2026-07-13 16:00:00,1.14016,1.14027,1.13829,1.13888,0
2026-07-13 17:00:00,1.13888,1.13908,1.13856,1.13863,0
2026-07-13 18:00:00,1.13863,1.13889,1.13848,1.13874,0
2026-07-13 19:00:00,1.13874,1.13879,1.1382,1.13837,0
2026-07-13 20:00:00,1.13836,1.13845,1.13776,1.13822,0
2026-07-13 21:00:00,1.13822,1.13873,1.13818,1.13846,0
2026-07-13 22:00:00,1.13846,1.13857,1.13809,1.1381,0
2026-07-13 23:00:00,1.1381,1.13839,1.13802,1.13834,0
2026-07-14 00:00:00,1.13835,1.13895,1.13783,1.13849,0
2026-07-14 01:00:00,1.13849,1.13906,1.13847,1.13889,0
2026-07-14 02:00:00,1.13889,1.13943,1.13889,1.13907,0
2026-07-14 03:00:00,1.13907,1.13967,1.13884,1.13937,0
2026-07-14 04:00:00,1.13937,1.13947,1.13875,1.13907,0
2026-07-14 05:00:00,1.13907,1.13959,1.13907,1.13918,0
2026-07-14 06:00:00,1.13918,1.13939,1.13847,1.13861,0
2026-07-14 07:00:00,1.13861,1.13976,1.13842,1.1396,0
2026-07-14 08:00:00,1.13959,1.14059,1.13934,1.13996,0
2026-07-14 09:00:00,1.13996,1.14037,1.1395,1.1401,0
2026-07-14 10:00:00,1.1401,1.14016,1.13911,1.13919,0
2026-07-14 11:00:00,1.13919,1.14094,1.13899,1.14066,0
2026-07-14 12:00:00,1.14066,1.1462,1.14041,1.14461,0
2026-07-14 13:00:00,1.14461,1.14552,1.14416,1.14516,0
2026-07-14 14:00:00,1.14515,1.1459,1.14401,1.14452,0
2026-07-14 15:00:00,1.14452,1.14531,1.14258,1.14273,0
2026-07-14 16:00:00,1.14272,1.14344,1.14243,1.1432,0
2026-07-14 17:00:00,1.14319,1.14333,1.14193,1.14236,0
2026-07-14 18:00:00,1.14235,1.14264,1.14163,1.14235,0
2026-07-14 19:00:00,1.14235,1.14262,1.14208,1.14208,0
2026-07-14 20:00:00,1.14203,1.14226,1.14185,1.14203,0
2026-07-14 21:00:00,1.14198,1.14273,1.14194,1.14195,0
2026-07-14 22:00:00,1.14195,1.14228,1.14176,1.14207,0
2026-07-14 23:00:00,1.14207,1.1425,1.142,1.14244,0
2026-07-15 00:00:00,1.14245,1.14341,1.14241,1.14331,0
2026-07-15 01:00:00,1.14331,1.14375,1.14325,1.14355,0
2026-07-15 02:00:00,1.14355,1.14423,1.14332,1.14403,0
2026-07-15 03:00:00,1.14403,1.14424,1.14336,1.14381,0
2026-07-15 04:00:00,1.14381,1.14407,1.14367,1.14371,0
2026-07-15 05:00:00,1.1437,1.14433,1.14354,1.14405,0
2026-07-15 06:00:00,1.14405,1.14438,1.14281,1.14288,0
2026-07-15 07:00:00,1.14288,1.14318,1.142,1.14235,0
2026-07-15 08:00:00,1.14235,1.14276,1.14211,1.14245,0
2026-07-15 09:00:00,1.14244,1.14259,1.14166,1.1417,0
2026-07-15 10:00:00,1.1417,1.14182,1.14108,1.1416,0
2026-07-15 11:00:00,1.14159,1.14195,1.14102,1.14114,0
2026-07-15 12:00:00,1.14116,1.14302,1.14062,1.14282,0
2026-07-15 13:00:00,1.14284,1.14356,1.14238,1.14297,0
2026-07-15 14:00:00,1.14301,1.14414,1.14301,1.14369,0
2026-07-15 15:00:00,1.1437,1.14415,1.14318,1.14353,0
2026-07-15 16:00:00,1.14355,1.14423,1.14303,1.14421,0
2026-07-15 17:00:00,1.14422,1.14748,1.14421,1.14734,0
2026-07-15 18:00:00,1.14734,1.14825,1.14662,1.14667,0
2026-07-15 19:00:00,1.14667,1.14746,1.14616,1.14641,0
2026-07-15 20:00:00,1.1464,1.14645,1.1461,1.14634,0
2026-07-15 21:00:00,1.14643,1.14662,1.14617,1.14647,0
2026-07-15 22:00:00,1.14648,1.14683,1.14648,1.14671,0
2026-07-15 23:00:00,1.14671,1.14709,1.14667,1.14699,0
2026-07-16 00:00:00,1.14699,1.14746,1.14673,1.14737,0
2026-07-16 01:00:00,1.14738,1.1474,1.14651,1.14659,0
2026-07-16 02:00:00,1.14659,1.14659,1.14602,1.14647,0
2026-07-16 03:00:00,1.14647,1.14689,1.14634,1.14667,0
2026-07-16 04:00:00,1.14667,1.14673,1.14632,1.14663,0
2026-07-16 05:00:00,1.14663,1.14689,1.14624,1.14634,0
2026-07-16 06:00:00,1.14634,1.1471,1.14634,1.14685,0
2026-07-16 07:00:00,1.14685,1.14764,1.14669,1.14694,0
2026-07-16 08:00:00,1.14695,1.1472,1.14626,1.1466,0
2026-07-16 09:00:00,1.14659,1.1468,1.14607,1.14664,0
2026-07-16 10:00:00,1.14663,1.14684,1.14595,1.146,0
2026-07-16 11:00:00,1.14599,1.14689,1.1457,1.14687,0
2026-07-16 12:00:00,1.14686,1.14707,1.14471,1.14481,0
2026-07-16 13:00:00,1.14476,1.14591,1.14446,1.14499,0
2026-07-16 14:00:00,1.14498,1.14539,1.14401,1.14431,0
2026-07-16 15:00:00,1.1443,1.14497,1.14368,1.1447,0
2026-07-16 16:00:00,1.1447,1.14471,1.14342,1.14349,0
2026-07-16 17:00:00,1.14348,1.14384,1.14314,1.14366,0
2026-07-16 18:00:00,1.14365,1.14393,1.14351,1.14385,0
2026-07-16 19:00:00,1.14385,1.14417,1.14344,1.14406,0
2026-07-16 20:00:00,1.14404,1.14445,1.14388,1.14425,0
2026-07-16 21:00:00,1.14421,1.14432,1.14403,1.1443,0
2026-07-16 22:00:00,1.14429,1.14449,1.14423,1.14434,0
2026-07-16 23:00:00,1.14434,1.14465,1.14427,1.14452,0
2026-07-17 00:00:00,1.14451,1.14469,1.14414,1.14469,0
2026-07-17 01:00:00,1.14469,1.14482,1.14374,1.14393,0
2026-07-17 02:00:00,1.14391,1.14415,1.14367,1.14369,0
2026-07-17 03:00:00,1.14369,1.14401,1.14359,1.14393,0
2026-07-17 04:00:00,1.14394,1.14395,1.14347,1.14362,0
2026-07-17 05:00:00,1.14362,1.14436,1.14358,1.14398,0
2026-07-17 06:00:00,1.14398,1.1452,1.14398,1.14498,0
2026-07-17 07:00:00,1.14498,1.14522,1.14444,1.14449,0
2026-07-17 08:00:00,1.14449,1.14479,1.14358,1.14413,0
2026-07-17 09:00:00,1.14413,1.14425,1.14364,1.14405,0
2026-07-17 10:00:00,1.14405,1.14405,1.14262,1.14268,0
2026-07-17 11:00:00,1.14267,1.14361,1.14246,1.14301,0
2026-07-17 12:00:00,1.14302,1.14354,1.14251,1.14284,0
2026-07-17 13:00:00,1.14291,1.14366,1.14246,1.1436,0
2026-07-17 14:00:00,1.14361,1.14442,1.14331,1.14397,0
2026-07-17 15:00:00,1.14399,1.14445,1.14373,1.14399,0
2026-07-17 16:00:00,1.144,1.14415,1.14342,1.14378,0
2026-07-17 17:00:00,1.14383,1.14387,1.14334,1.14343,0
2026-07-17 18:00:00,1.14344,1.14375,1.14337,1.14354,0
2026-07-17 19:00:00,1.14354,1.14415,1.14339,1.1441,0
2026-07-17 20:00:00,1.1441,1.14424,1.14363,1.14379,0
2026-07-20 00:00:00,1.14274,1.14336,1.14265,1.14335,0
2026-07-20 01:00:00,1.14335,1.14364,1.14315,1.14362,0
2026-07-20 02:00:00,1.14362,1.14428,1.14347,1.1441,0
2026-07-20 03:00:00,1.14411,1.14426,1.14398,1.1442,0
2026-07-20 04:00:00,1.1442,1.14451,1.14414,1.14445,0
2026-07-20 05:00:00,1.14445,1.1445,1.14401,1.14403,0
2026-07-20 06:00:00,1.14401,1.14422,1.14342,1.14352,0
2026-07-20 07:00:00,1.14352,1.14495,1.14342,1.14443,0
2026-07-20 08:00:00,1.14442,1.14454,1.14376,1.1439,0
2026-07-20 09:00:00,1.1439,1.14397,1.14276,1.14301,0
2026-07-20 10:00:00,1.14301,1.14361,1.14286,1.14311,0
2026-07-20 11:00:00,1.14311,1.14405,1.14281,1.14294,0
2026-07-20 12:00:00,1.14294,1.14301,1.14171,1.14237,0
2026-07-20 13:00:00,1.14237,1.14246,1.14147,1.14153,0
2026-07-20 14:00:00,1.14152,1.14177,1.14026,1.14065,0
2026-07-20 15:00:00,1.14066,1.14125,1.14051,1.14115,0
2026-07-20 16:00:00,1.14114,1.14172,1.14081,1.14117,0
2026-07-20 17:00:00,1.14116,1.14154,1.14113,1.1414,0
2026-07-20 18:00:00,1.1414,1.14189,1.14132,1.14156,0
2026-07-20 19:00:00,1.14154,1.14182,1.14135,1.14157,0
2026-07-20 20:00:00,1.14157,1.1417,1.14127,1.14144,0
2026-07-20 21:00:00,1.14143,1.14173,1.14111,1.14116,0
2026-07-20 22:00:00,1.14116,1.14137,1.14102,1.14131,0
2026-07-20 23:00:00,1.14131,1.14161,1.14126,1.14159,0
2026-07-21 00:00:00,1.14159,1.14184,1.14115,1.14132,0
2026-07-21 01:00:00,1.14133,1.14166,1.14123,1.14147,0
2026-07-21 02:00:00,1.14147,1.14163,1.14106,1.14112,0
2026-07-21 03:00:00,1.14112,1.14154,1.1409,1.14125,0
2026-07-21 04:00:00,1.14125,1.14181,1.14123,1.1418,0
2026-07-21 05:00:00,1.1418,1.14219,1.1416,1.1418,0
2026-07-21 06:00:00,1.14178,1.14237,1.14175,1.14212,0
2026-07-21 07:00:00,1.14213,1.14277,1.14206,1.1423,0
2026-07-21 08:00:00,1.1423,1.14262,1.14185,1.14212,0
2026-07-21 09:00:00,1.14211,1.14287,1.14204,1.14225,0
2026-07-21 10:00:00,1.14225,1.14286,1.14201,1.14202,0
2026-07-21 11:00:00,1.14202,1.14229,1.14166,1.14192,0
2026-07-21 12:00:00,1.14192,1.14205,1.14136,1.14172,0
2026-07-21 13:00:00,1.14172,1.14178,1.14056,1.14113,0
2026-07-21 14:00:00,1.14114,1.14197,1.14027,1.14059,0
2026-07-21 15:00:00,1.14059,1.14115,1.14028,1.14074,0
2026-07-21 16:00:00,1.14074,1.14109,1.1407,1.14081,0
2026-07-21 17:00:00,1.14082,1.14106,1.14064,1.14068,0
2026-07-21 18:00:00,1.14069,1.1407,1.13987,1.14029,0
2026-07-21 19:00:00,1.1403,1.14041,1.14005,1.14016,0
2026-07-21 20:00:00,1.14011,1.1403,1.13976,1.13985,0
2026-07-21 21:00:00,1.13985,1.14018,1.1397,1.1401,0
2026-07-21 22:00:00,1.1401,1.14011,1.13991,1.13993,0
2026-07-21 23:00:00,1.13993,1.14025,1.13981,1.14023,0
2026-07-22 00:00:00,1.14023,1.14072,1.14012,1.1404,0
2026-07-22 01:00:00,1.1404,1.14067,1.13989,1.1403,0
2026-07-22 02:00:00,1.1403,1.14099,1.14012,1.14057,0
2026-07-22 03:00:00,1.14057,1.1408,1.14043,1.14073,0
2026-07-22 04:00:00,1.14074,1.14085,1.1405,1.14084,0
2026-07-22 05:00:00,1.14084,1.14097,1.14056,1.14097,0
2026-07-22 06:00:00,1.14095,1.14138,1.14072,1.14121,0
2026-07-22 07:00:00,1.1412,1.14183,1.14035,1.14094,0
2026-07-22 08:00:00,1.14094,1.14125,1.1404,1.14101,0
2026-07-22 09:00:00,1.141,1.14134,1.14043,1.14048,0
2026-07-22 10:00:00,1.14049,1.14076,1.14005,1.14036,0
2026-07-22 11:00:00,1.14036,1.14073,1.14025,1.1407,0
2026-07-22 12:00:00,1.1407,1.14137,1.14044,1.14079,0
2026-07-22 13:00:00,1.14079,1.14216,1.14074,1.14135,0
2026-07-22 14:00:00,1.14135,1.14185,1.1408,1.14092,0
2026-07-22 15:00:00,1.14092,1.14139,1.14077,1.14138,0
2026-07-22 16:00:00,1.14138,1.14141,1.14063,1.14093,0
2026-07-22 17:00:00,1.14093,1.14128,1.14081,1.14101,0
2026-07-22 18:00:00,1.14101,1.14112,1.14081,1.1411,0
2026-07-22 19:00:00,1.1411,1.14123,1.14093,1.14113,0
2026-07-22 20:00:00,1.14109,1.14126,1.14107,1.14115,0
2026-07-22 21:00:00,1.14117,1.14122,1.14073,1.1409,0
2026-07-22 22:00:00,1.14091,1.14095,1.14061,1.14081,0
2026-07-22 23:00:00,1.14081,1.14117,1.14081,1.14114,0
2026-07-23 00:00:00,1.14115,1.14176,1.14105,1.14174,0
2026-07-23 01:00:00,1.14173,1.14204,1.14161,1.14164,0
2026-07-23 02:00:00,1.14164,1.14282,1.14163,1.14276,0
2026-07-23 03:00:00,1.14276,1.14306,1.14234,1.14292,0
2026-07-23 04:00:00,1.14292,1.14358,1.14284,1.14327,0
2026-07-23 05:00:00,1.14327,1.14351,1.14288,1.143,0
2026-07-23 06:00:00,1.143,1.1433,1.14239,1.14254,0
2026-07-23 07:00:00,1.14254,1.14276,1.14199,1.14245,0
2026-07-23 08:00:00,1.14245,1.14251,1.14072,1.14106,0
2026-07-23 09:00:00,1.14106,1.14152,1.14097,1.14131,0
2026-07-23 10:00:00,1.14131,1.14134,1.14032,1.14045,0
2026-07-23 11:00:00,1.14045,1.14067,1.13836,1.13947,0
2026-07-23 12:00:00,1.13947,1.13956,1.13759,1.13851,0
2026-07-23 13:00:00,1.13851,1.13862,1.13682,1.13724,0
2026-07-23 14:00:00,1.13726,1.13761,1.13641,1.13716,0
2026-07-23 15:00:00,1.13716,1.13761,1.13664,1.13728,0
2026-07-23 16:00:00,1.13728,1.13802,1.13727,1.13801,0
2026-07-23 17:00:00,1.13801,1.1381,1.13714,1.13715,0
2026-07-23 18:00:00,1.13715,1.13765,1.13713,1.13761,0
2026-07-23 19:00:00,1.13762,1.13798,1.13739,1.13779,0
2026-07-23 20:00:00,1.13782,1.138,1.13767,1.13773,0
2026-07-23 21:00:00,1.13769,1.13803,1.13739,1.13765,0
2026-07-23 22:00:00,1.13766,1.13799,1.13766,1.13796,0
2026-07-23 23:00:00,1.13796,1.13799,1.13759,1.13765,0
2026-07-24 00:00:00,1.13765,1.13837,1.13753,1.13837,0
2026-07-24 01:00:00,1.1384,1.13872,1.13819,1.13841,0
2026-07-24 02:00:00,1.1384,1.13875,1.13809,1.13809,0
2026-07-24 03:00:00,1.13809,1.13825,1.13779,1.13824,0
2026-07-24 04:00:00,1.13824,1.1384,1.13768,1.13793,0
2026-07-24 05:00:00,1.13793,1.13834,1.13767,1.13777,0
2026-07-24 06:00:00,1.13778,1.13869,1.13774,1.13866,0
2026-07-24 07:00:00,1.13868,1.14012,1.13865,1.13898,0
2026-07-24 08:00:00,1.13899,1.13905,1.13814,1.13834,0
2026-07-24 09:00:00,1.13834,1.13891,1.13825,1.13891,0
2026-07-24 10:00:00,1.13891,1.13929,1.13811,1.13834,0
2026-07-24 11:00:00,1.1383,1.13882,1.13713,1.13748,0
2026-07-24 12:00:00,1.13747,1.13783,1.13675,1.137,0
2026-07-24 13:00:00,1.137,1.13767,1.1365,1.13767,0
2026-07-24 14:00:00,1.13767,1.13808,1.13706,1.13785,0
2026-07-24 15:00:00,1.13782,1.13908,1.13772,1.13845,0
2026-07-24 16:00:00,1.13846,1.13865,1.13778,1.13778,0
2026-07-24 17:00:00,1.13778,1.13779,1.13676,1.13696,0
2026-07-24 18:00:00,1.13695,1.13712,1.13674,1.13699,0
2026-07-24 19:00:00,1.13699,1.13722,1.13681,1.13701,0
2026-07-24 20:00:00,1.13701,1.13712,1.13675,1.13702,0
2026-07-27 00:00:00,1.13947,1.1413,1.13947,1.14016,0
2026-07-27 01:00:00,1.14016,1.14144,1.14016,1.14142,0
2026-07-27 02:00:00,1.14143,1.14144,1.14056,1.14056,0
2026-07-27 03:00:00,1.14056,1.14072,1.14014,1.14036,0
2026-07-27 04:00:00,1.14036,1.14053,1.14021,1.14036,0
2026-07-27 05:00:00,1.14037,1.14077,1.14026,1.14063,0
2026-07-27 06:00:00,1.14063,1.14183,1.14057,1.14087,0
2026-07-27 07:00:00,1.14086,1.141,1.13962,1.13963,0
2026-07-27 08:00:00,1.13963,1.14033,1.13949,1.1403,0
2026-07-27 09:00:00,1.14022,1.14034,1.13947,1.13965,0
2026-07-27 10:00:00,1.13964,1.14015,1.13936,1.13953,0
2026-07-27 11:00:00,1.13953,1.1396,1.13853,1.13866,0
2026-07-27 12:00:00,1.13866,1.13904,1.13764,1.13838,0
2026-07-27 13:00:00,1.13834,1.13866,1.13726,1.13742,0
2026-07-27 14:00:00,1.13742,1.13769,1.1369,1.13725,0
2026-07-27 15:00:00,1.13724,1.13783,1.13684,1.13752,0
2026-07-27 16:00:00,1.13751,1.13852,1.13737,1.13797,0
2026-07-27 17:00:00,1.13798,1.13798,1.13688,1.13724,0
2026-07-27 18:00:00,1.13724,1.13738,1.13675,1.13685,0
2026-07-27 19:00:00,1.13684,1.13734,1.13674,1.13699,0
2026-07-27 20:00:00,1.137,1.13722,1.13671,1.13688,0
2026-07-27 21:00:00,1.13693,1.1377,1.13683,1.13723,0
2026-07-27 22:00:00,1.13723,1.13723,1.1369,1.13693,0
2026-07-27 23:00:00,1.13693,1.13706,1.13679,1.13693,0
2026-07-28 00:00:00,1.13693,1.13746,1.13668,1.13743,0
2026-07-28 01:00:00,1.13743,1.13773,1.13707,1.13733,0
2026-07-28 02:00:00,1.13732,1.13788,1.13713,1.13772,0
2026-07-28 03:00:00,1.13772,1.13802,1.13739,1.13745,0
2026-07-28 04:00:00,1.13746,1.13746,1.13681,1.13687,0
2026-07-28 05:00:00,1.13687,1.13689,1.13618,1.1366,0
2026-07-28 06:00:00,1.1366,1.1373,1.13651,1.13687,0
2026-07-28 07:00:00,1.13687,1.13736,1.13633,1.13649,0
2026-07-28 08:00:00,1.13649,1.13726,1.13648,1.13726,0
2026-07-28 09:00:00,1.13726,1.13731,1.1356,1.13565,0
2026-07-28 10:00:00,1.13565,1.13631,1.13534,1.13607,0
2026-07-28 11:00:00,1.13607,1.13678,1.13568,1.13653,0
2026-07-28 12:00:00,1.13653,1.13685,1.1361,1.13659,0
2026-07-28 13:00:00,1.13659,1.13741,1.13659,1.13727,0
2026-07-28 14:00:00,1.13726,1.13864,1.13715,1.13858,0
2026-07-28 15:00:00,1.13859,1.14022,1.13841,1.14005,0
2026-07-28 16:00:00,1.14005,1.14052,1.13959,1.1396,0
2026-07-28 17:00:00,1.1396,1.13978,1.13884,1.13893,0
2026-07-28 18:00:00,1.13892,1.13916,1.13863,1.13868,0
2026-07-28 19:00:00,1.13868,1.1392,1.13863,1.13874,0
2026-07-28 20:00:00,1.13874,1.13891,1.13855,1.13875,0
2026-07-28 21:00:00,1.13876,1.13932,1.13876,1.13904,0
2026-07-28 22:00:00,1.13904,1.1391,1.13841,1.13852,0
2026-07-28 23:00:00,1.13852,1.13865,1.13823,1.1386,0
2026-07-29 00:00:00,1.1386,1.13915,1.13829,1.1391,0
2026-07-29 01:00:00,1.1391,1.13925,1.13854,1.13916,0
2026-07-29 02:00:00,1.13915,1.1396,1.13904,1.13949,0
2026-07-29 03:00:00,1.13949,1.14008,1.13945,1.13971,0
2026-07-29 04:00:00,1.13971,1.14037,1.13964,1.14011,0
2026-07-29 05:00:00,1.14011,1.1403,1.13977,1.13984,0
2026-07-29 06:00:00,1.13983,1.14009,1.13901,1.13921,0
2026-07-29 07:00:00,1.13921,1.14011,1.13904,1.13979,0
2026-07-29 08:00:00,1.13979,1.14005,1.13933,1.13965,0
2026-07-29 09:00:00,1.13965,1.1397,1.13918,1.13919,0
2026-07-29 10:00:00,1.13919,1.13929,1.13834,1.13855,0
2026-07-29 11:00:00,1.13855,1.13885,1.13804,1.13822,0
2026-07-29 12:00:00,1.13821,1.1383,1.13747,1.13784,0
2026-07-29 13:00:00,1.13784,1.13923,1.13767,1.13919,0
2026-07-29 14:00:00,1.13918,1.1397,1.1381,1.1381,0
2026-07-29 15:00:00,1.13809,1.13855,1.1378,1.1383,0
2026-07-29 16:00:00,1.1383,1.1386,1.13768,1.13852,0
2026-07-29 17:00:00,1.13852,1.13997,1.13845,1.13958,0
2026-07-29 18:00:00,1.13954,1.14523,1.13924,1.14519,0
2026-07-29 19:00:00,1.14519,1.14668,1.14401,1.14482,0
2026-07-29 20:00:00,1.14479,1.14708,1.1447,1.14674,0
2026-07-29 21:00:00,1.14673,1.14673,1.14562,1.14617,0
2026-07-29 22:00:00,1.14617,1.14714,1.14614,1.14713,0
2026-07-29 23:00:00,1.14714,1.14749,1.14644,1.14669,0
2026-07-30 00:00:00,1.14669,1.1468,1.1456,1.1458,0
2026-07-30 01:00:00,1.1458,1.14612,1.14525,1.14533,0
2026-07-30 02:00:00,1.14533,1.14551,1.14515,1.14529,0
2026-07-30 03:00:00,1.14529,1.14543,1.14479,1.14497,0
2026-07-30 04:00:00,1.14497,1.1454,1.14491,1.1451,0
2026-07-30 05:00:00,1.1451,1.14567,1.1449,1.145,0
2026-07-30 06:00:00,1.145,1.14513,1.14433,1.1447,0
2026-07-30 07:00:00,1.1447,1.1451,1.14344,1.14376,0
2026-07-30 08:00:00,1.14376,1.14556,1.14373,1.14483,0
2026-07-30 09:00:00,1.14483,1.14675,1.14482,1.14648,0
2026-07-30 10:00:00,1.14648,1.14841,1.14615,1.1473,0
2026-07-30 11:00:00,1.1473,1.1478,1.14651,1.14759,0
2026-07-30 12:00:00,1.14759,1.14834,1.14695,1.14727,0
2026-07-30 13:00:00,1.14726,1.15239,1.14697,1.15236,0
2026-07-30 14:00:00,1.15237,1.1537,1.15026,1.15031,0
2026-07-30 15:00:00,1.1503,1.15249,1.14992,1.15212,0
2026-07-30 16:00:00,1.15212,1.15306,1.15212,1.15284,0
2026-07-30 17:00:00,1.15286,1.15309,1.15139,1.15296,0
2026-07-30 18:00:00,1.15297,1.15355,1.15275,1.15355,0
2026-07-30 19:00:00,1.15355,1.15357,1.15281,1.15312,0
2026-07-30 20:00:00,1.15312,1.15327,1.15265,1.15273,0
2026-07-30 21:00:00,1.15273,1.15283,1.15243,1.15249,0
2026-07-30 22:00:00,1.15251,1.15312,1.15251,1.15287,0
2026-07-30 23:00:00,1.15288,1.15308,1.15224,1.1523,0
2026-07-31 00:00:00,1.15231,1.15264,1.15154,1.15179,0
2026-07-31 01:00:00,1.15179,1.15213,1.151,1.151,0
2026-07-31 02:00:00,1.15101,1.15164,1.15101,1.1512,0
2026-07-31 03:00:00,1.15121,1.15137,1.15064,1.15134,0
2026-07-31 04:00:00,1.15134,1.15142,1.15044,1.15083,0
2026-07-31 05:00:00,1.15083,1.15097,1.15047,1.15062,0
2026-07-31 06:00:00,1.15063,1.15222,1.15055,1.1517,0
2026-07-31 07:00:00,1.15171,1.15249,1.15116,1.15143,0
2026-07-31 08:00:00,1.15144,1.15261,1.15045,1.15221,0
2026-07-31 09:00:00,1.15218,1.15249,1.15033,1.15054,0
2026-07-31 10:00:00,1.15055,1.15082,1.15011,1.15019,0
2026-07-31 11:00:00,1.15019,1.15021,1.14849,1.14852,0
2026-07-31 12:00:00,1.14852,1.14909,1.14814,1.14882,0
2026-07-31 13:00:00,1.14883,1.15036,1.14553,1.14667,0
2026-07-31 14:00:00,1.14668,1.15063,1.14626,1.15045,0
2026-07-31 15:00:00,1.15046,1.15187,1.14972,1.15182,0
